證券代碼,年月,市場風險溢酬,規模溢酬 (3因子),規模溢酬 (5因子),淨值市價比溢酬,益本比溢酬,股利殖利率溢酬,動能因子,短期反轉因子,長期反轉因子,盈利能力因子,投資因子,無風險利率,市場投組,大型投組,小型投組,高淨值市價投組,中淨值市價投組,低淨值市價投組,高益本比投組,低益本比投組,中益本比投組,高股利殖利率投組,中股利殖利率投組,低股利殖利率投組,高動能投組,中動能投組,低動能投組,高短期反轉投組,中短期反轉投組,低短期反轉投組,高長期反轉投組,中長期反轉投組,低長期反轉投組,高盈利能力投組,中盈利能力投組,低盈利能力投組,高投資投組,中投資投組,低投資投組,大型高淨值市價投組,大型中淨值市價投組,大型低淨值市價投組,小型高淨值市價投組,小型中淨值市價投組,小型低淨值市價投組,大型高益本比投組,大型中益本比投組,大型低益本比投組,小型高益本比投組,小型中益本比投組,小型低益本比投組,大型高股利殖利率投組,大型中股利殖利率投組,大型低股利殖利率投組,小型高股利殖利率投組,小型中股利殖利率投組,小型低股利殖利率投組,大型高動能投組,大型中動能投組,大型低動能投組,小型高動能投組,小型中動能投組,小型低動能投組,大型高短期反轉投組,大型中短期反轉投組,大型低短期反轉投組,小型高短期反轉投組,小型中短期反轉投組,小型低短期反轉投組,大型高長期反轉投組,大型中長期反轉投組,大型低長期反轉投組,小型高長期反轉投組,小型中長期反轉投組,小型低長期反轉投組,大型高盈利能力投組,大型中盈利能力投組,大型低盈利能力投組,小型高盈利能力投組,小型中盈利能力投組,小型低盈利能力投組,大型高投資投組,大型中投資投組,大型低投資投組,小型高投資投組,小型中投資投組,小型低投資投組
Z8888 上市＋上櫃(不含金融),201507,-6.5626,-2.1576,-2.8431,-2.8752,-3.7128,-3.3747,5.0077,-6.6634,-5.4033,-0.9154,-1.6618,1.355,-6.4497,-6.3165,-9.5232,-10.2832,-6.9739,-5.3294,-10.8925,-4.5447,-6.2644,-9.9988,-6.7923,-4.8118,-5.1982,-7.0194,-12.3903,-4.2672,-6.8038,-12.9055,-4.7155,-6.1541,-12.6238,-6.8766,-5.589,-6.5239,-7.5282,-4.673,-9.3016,-10.253,-6.8802,-5.2499,-10.5093,-8.5845,-9.762,-10.9298,-4.4299,-6.211,-9.9161,-9.4012,-7.2093,-9.986,-6.7524,-4.7401,-10.1404,-8.2702,-8.6369,-5.1296,-6.9808,-12.4933,-9.1644,-7.7178,-11.816,-4.1776,-6.7145,-12.9547,-7.8203,-8.587,-12.37,-4.6668,-6.0662,-13.0162,-8.0422,-8.255,-10.4994,-6.8063,-5.4524,-5.9162,-11.4901,-7.7656,-10.5494,-7.4861,-4.5234,-9.1246,-9.0377,-8.8581,-10.7229
Z8888 上市＋上櫃(不含金融),201508,-5.0619,-2.306,-1.7378,1.5668,3.7354,0.931,2.4585,0.1988,-2.9012,3.4203,-0.0016,1.355,-4.949,-4.8704,-6.8257,-5.1687,-3.9726,-5.4437,-2.063,-5.4232,-5.6463,-5.7552,-3.5518,-5.4421,-3.89,-6.7025,-6.985,-4.7407,-4.6973,-6.2372,-3.9506,-4.9516,-7.3045,-4.8446,-4.1205,-7.6785,-5.7742,-3.8907,-6.1983,-5.0535,-3.8375,-5.3859,-6.0282,-6.3372,-8.8295,-1.9945,-5.4072,-5.5254,-3.866,-6.1394,-7.8059,-5.8034,-3.4942,-5.4056,-5.2203,-5.7222,-7.4801,-3.8559,-6.7024,-6.8475,-5.9022,-6.7044,-7.8275,-4.6481,-4.6094,-6.2753,-7.754,-6.7603,-5.7293,-3.9276,-4.9324,-7.1076,-5.5685,-5.459,-8.1909,-4.8435,-4.0113,-7.4684,-4.9187,-5.8876,-9.1345,-5.73,-3.8075,-6.0963,-7.3873,-6.3271,-7.0242
Z8888 上市＋上櫃(不含金融),201509,1.8186,6.3782,5.9398,-0.9121,-0.6161,1.1097,-3.8401,4.5343,2.4085,-2.5751,0.6616,1.355,1.9315,1.6774,8.1721,3.804,1.8098,1.6249,3.4873,0.3239,3.4997,4.4237,1.2267,1.3066,1.2107,1.4002,7.9124,0.7302,1.8021,5.0137,0.8881,1.7822,4.6939,1.3661,1.6118,5.7625,1.7529,1.0663,5.7921,3.3733,1.484,1.4749,7.0421,7.6599,10.7647,3.3182,0.1775,3.1793,8.007,6.9832,9.3781,4.1196,1.074,1.1812,7.7616,7.1357,8.4806,1.0588,1.1589,7.7203,8.2847,6.7904,9.3034,0.509,1.6101,4.5792,6.5038,7.4212,11.5021,0.8119,1.5217,4.0239,6.7039,8.0809,8.3089,1.2716,1.2628,5.2789,8.0434,7.3903,9.1863,1.5009,0.9097,5.4646,11.1211,5.7901,8.4806
Z8888 上市＋上櫃(不含金融),201510,4.7784,1.764,2.0119,0.4839,-0.61,3.2414,-6.293,-2.5103,3.1442,-0.2,-0.128,1.275,4.8847,4.7969,6.9573,6.07,5.8993,4.0829,4.0598,4.8328,5.742,7.5953,3.965,4.6511,3.4487,6.4187,10.3553,7.44,4.2489,4.7172,4.2251,4.5063,8.7734,4.277,5.7487,5.7388,4.6845,4.9652,5.2673,5.9827,5.8497,4.0177,6.705,6.7347,7.7023,3.9538,4.782,5.715,6.7512,7.0044,6.2099,7.5099,3.8845,4.6467,8.5035,6.8928,4.8839,3.4177,6.4599,10.3049,5.0541,5.8684,10.7528,7.4027,4.0416,4.7094,7.6971,7.4095,5.3697,4.1862,4.453,8.8861,6.764,5.7611,8.3525,4.2202,5.7035,5.5355,8.0406,6.4572,7.1253,4.5987,4.904,5.0645,7.6099,6.7206,6.8882
Z8888 上市＋上櫃(不含金融),201511,-2.5438,1.829,1.1815,-4.5605,-0.1064,-1.5519,3.2739,1.9551,-2.4744,1.5216,-1.6326,1.275,-2.4375,-2.4603,-1.9258,-5.2763,-3.9217,-1.0073,-2.6413,-1.9063,-3.6543,-3.9604,-2.7764,-1.5833,-0.808,-4.4696,-3.1577,-3.3836,-2.1088,-2.3878,-2.0236,-4.2962,-3.7038,-1.6064,-4.04,-2.3958,-1.2651,-3.3453,-2.8462,-5.4597,-4.0456,-1.0401,-3.9555,-1.8487,0.7459,-2.6559,-1.9314,-3.8137,-2.2814,-0.8527,-0.9109,-4.1568,-2.8056,-1.5876,-1.8892,-1.7454,-1.3546,-0.8227,-4.6178,-2.9749,-0.25,-1.1706,-4.6456,-3.3283,-2.1554,-2.4405,-4.0679,-0.7693,-1.0456,-2.0429,-4.4448,-3.6823,-0.5327,-2.0388,-3.842,-1.6211,-4.1935,-2.3016,-0.6643,-1.6563,-3.027,-1.3048,-3.3287,-3.0167,0.0456,-3.8103,-1.5078
Z8888 上市＋上櫃(不含金融),201512,0.7514,-0.2432,-0.5921,1.8936,-1.8979,0.0531,-2.527,2.6196,2.9076,-3.3058,1.5663,1.275,0.8576,0.8647,0.7004,1.7576,0.0564,1.1152,-0.5422,0.8173,2.022,2.554,-0.7791,1.1946,-0.4664,1.5404,1.8858,0.7328,-0.3376,3.4839,0.3671,1.7339,3.4363,0.2289,1.4287,2.536,1.2791,0.2325,1.7527,1.6043,0.076,1.1458,2.8439,-0.2628,-0.4847,-0.5568,0.8509,2.0852,-0.1864,-0.5739,0.9674,2.8448,-0.7983,1.1963,-0.4406,-0.1075,1.1018,-0.4444,1.5428,1.904,-1.0365,1.4775,1.6692,0.7678,-0.3547,3.5361,0.0239,0.1113,2.4948,0.3688,1.8315,3.5095,0.2446,0.1297,2.9191,0.2641,1.4724,2.5696,-1.9962,0.7676,2.3098,1.3435,0.2127,1.7294,-0.8135,0.7915,1.9331
Z8888 上市＋上櫃(不含金融),201601,-1.7492,-0.2993,-0.7287,-1.5905,-0.103,-0.6226,3.2013,0.2012,-2.9873,1.526,-0.1794,1.205,-1.6488,-1.6112,-2.4884,-2.8849,-2.0982,-1.1602,-2.6598,-0.8252,-1.9354,-2.0446,-1.9934,-0.9932,-0.3094,-3.2459,-3.4325,-2.5786,-0.9932,-2.0747,-1.0117,-1.5319,-4.0054,-1.7423,-1.1407,-2.4606,-1.7654,-1.8532,-0.5494,-2.9125,-2.0396,-1.1582,-2.6907,-3.0535,-1.2641,-2.7161,-0.7963,-1.9405,-1.2787,-2.04,-1.8483,-2.0472,-1.9919,-0.9772,-2.0171,-2.0446,-1.842,-0.3083,-3.2424,-3.4133,-0.3555,-3.3023,-3.6531,-2.5751,-0.9556,-2.033,-2.6416,-2.1316,-2.7812,-1.016,-1.498,-4.0495,-0.7743,-2.3293,-3.7154,-1.7445,-1.1187,-2.2027,-1.6058,-1.477,-4.1995,-1.7776,-1.8274,-0.1916,-1.3588,-2.5782,-3.3036
Z8888 上市＋上櫃(不含金融),201602,3.5366,1.0571,1.1979,0.7523,0.5066,0.6722,-1.9517,0.5183,-0.0375,0.8143,0.9876,1.205,3.637,3.5749,5.0331,4.4111,4.354,3.1029,3.0534,4.2031,2.9814,4.6841,3.4085,3.6885,3.2087,3.1286,6.284,3.0977,4.3154,2.7518,3.652,3.8675,3.8335,3.0714,4.7933,3.4674,3.8479,3.0718,4.944,4.3518,4.2866,3.0747,4.8268,5.4583,4.5992,2.9424,4.181,2.8726,5.7401,5.1444,4.7968,4.5624,3.3528,3.6533,5.9793,5.3456,5.5441,3.1528,3.0707,6.2904,5.4427,4.0265,6.2086,3.0245,4.3112,2.5048,4.7459,4.4341,6.3022,3.621,3.8311,3.5736,5.5413,4.6387,5.5138,3.0275,4.7413,3.4049,5.9025,5.5892,3.8965,3.824,3.008,4.8646,4.638,4.8811,5.5726
Z8888 上市＋上櫃(不含金融),201603,3.7925,0.0073,-0.3127,-1.6208,-1.6507,-0.4351,0.5241,1.0414,-2.8373,-0.3274,-0.0556,1.125,3.8862,3.8984,3.6142,3.2394,3.4533,4.2483,3.2725,4.3643,3.9585,2.3599,3.1357,5.2286,5.1705,1.8969,3.7856,2.6811,4.5552,3.2861,4.0087,4.4336,2.5365,4.5415,2.4089,4.4895,4.2644,3.3461,4.5496,3.363,3.424,4.239,2.3773,3.9276,4.7429,3.2593,4.4069,3.8135,3.5883,2.568,6.3355,2.116,3.1569,5.2781,4.9206,2.41,2.6287,5.2047,1.8411,3.7391,3.9645,2.8733,4.3818,2.6097,4.6109,3.1966,3.5394,2.6938,5.0354,3.9639,4.5111,2.5212,6.852,2.81,2.6202,4.5776,2.2412,4.7484,2.2418,4.9592,2.7257,4.2563,3.3783,4.6109,4.5336,2.4485,4.0678
Z8888 上市＋上櫃(不含金融),201604,-4.4601,1.4502,0.993,0.8809,-1.7045,1.0754,-0.5125,-0.6776,2.0551,-2.0697,2.368,1.125,-4.3663,-4.4304,-2.94,-4.6555,-3.8542,-4.5844,-6.6035,-4.0052,-2.6024,-2.9339,-4.1866,-4.7632,-3.8124,-5.6805,-3.3543,-4.3142,-3.9928,-5.507,-4.7426,-4.4724,-2.9012,-5.4804,-2.8876,-2.6853,-6.0639,-3.2545,-2.8621,-5.0173,-3.9207,-4.59,-2.1009,-2.7864,-4.2901,-6.732,-4.0666,-2.4911,-3.5367,-1.3738,-4.3687,-2.922,-4.2676,-4.7897,-3.0555,-1.4128,-3.3386,-3.8128,-5.8754,-3.3644,-3.8002,-1.9485,-3.2236,-4.342,-4.0761,-5.704,-3.4097,-2.1706,-3.403,-4.7397,-4.5828,-2.9295,-4.9019,-2.37,-2.602,-5.4977,-2.9336,-2.6267,-4.3596,-2.2071,-3.0912,-6.1231,-3.2852,-2.8944,-4.1161,-2.3913,-2.6089
Z8888 上市＋上櫃(不含金融),201605,1.721,-1.3191,-1.3461,-1.6211,1.2606,0.212,3.3589,2.7463,-2.286,2.1896,-2.9318,1.125,1.8147,1.9118,-0.3066,-0.9656,0.7577,2.9324,3.0915,2.0543,0.2059,1.1579,1.5052,2.4997,2.5966,1.5957,-0.7191,0.021,0.3685,3.9516,3.6189,-0.3302,0.8378,3.1255,0.5173,-1.1005,3.475,1.4591,-1.9526,-1.0727,0.8001,3.0093,-0.2339,0.0869,-1.0737,3.2381,2.0932,0.2039,-0.2743,0.432,0.2388,1.2231,1.5289,2.571,0.4931,0.719,-1.2788,2.6247,1.7663,-0.6384,1.6946,-1.3498,-1.7601,0.0787,0.4061,4.0513,-1.0177,-0.2409,0.5022,3.6671,-0.3408,1.1562,1.1095,-0.0837,-0.9515,3.1954,0.4726,-1.0451,-1.3487,1.1725,-1.4874,3.6007,1.4966,-2.1093,-0.5742,0.4186,-0.7278
Z8888 上市＋上櫃(不含金融),201606,2.7578,-1.723,-1.3116,1.4483,1.2043,0.7849,-1.2062,-1.2282,1.9499,1.614,0.3168,1.125,2.8515,2.9159,1.4087,3.6349,1.6798,3.3234,1.8839,4.3203,0.0665,3.8331,2.9327,2.9494,3.577,1.4319,3.2839,4.1527,0.9347,3.1301,3.575,1.6573,4.2663,3.5886,2.6367,-0.2332,3.8072,2.1442,2.2828,3.8394,1.6777,3.3887,2.2343,1.7142,-0.2116,1.9175,4.3843,0.036,1.0859,1.6143,0.5588,4.035,2.9709,2.9804,1.7587,1.6561,1.2436,3.6876,1.4483,3.2749,0.6473,1.1269,3.4724,4.1811,0.973,3.2981,3.0471,0.1768,1.4737,3.6439,1.6672,4.5904,-0.4467,1.4615,2.5066,3.6312,2.7139,-0.4966,0.7302,1.5149,1.6299,3.9356,2.1294,2.3568,-0.505,2.5578,1.7074
Z8888 上市＋上櫃(不含金融),201607,5.1691,-1.0381,-0.4927,1.7736,1.1531,0.78,-1.6681,-1.3271,-0.2158,2.1685,0.1956,1.045,5.2562,5.2838,4.586,5.3499,5.5869,5.0406,5.1345,5.6604,5.0127,6.4199,4.9027,6.2538,4.8729,4.8099,7.0059,5.5576,5.1393,4.6706,5.4544,5.2845,4.5122,5.4512,5.4699,2.5044,5.2319,4.9739,5.8267,5.2698,5.6501,5.0781,5.8788,4.4816,2.5233,5.1019,5.688,5.0926,5.9503,4.3185,3.6533,6.4544,4.909,6.3321,5.7934,4.564,4.3558,4.8856,4.8234,7.1145,4.3084,4.5771,5.4156,5.5622,5.1502,4.7714,5.3694,4.9033,3.5059,5.4624,5.3314,4.3196,4.8872,4.2575,5.5983,5.4531,5.5442,2.0424,5.2965,4.4543,4.3703,5.2465,4.9861,5.9305,4.6778,4.6991,4.385
Z8888 上市＋上櫃(不含金融),201608,1.399,1.2871,1.7828,1.9631,0.6038,0.3713,1.2221,-2.2385,0.0803,1.8203,0.7492,1.045,1.4861,1.421,3.0216,0.9349,1.2397,1.7396,1.6933,1.8546,1.0776,0.9895,2.0222,1.401,1.9016,0.8499,1.7801,1.8346,1.7267,-0.2791,1.9813,0.8073,1.0062,2.102,0.7336,-1.3295,2.5144,0.8001,0.7161,0.4023,1.1014,1.7783,4.3849,3.6758,-0.9173,1.6183,1.8221,0.9647,3.5732,3.4581,3.0192,0.8815,1.9759,1.3874,2.9839,4.4837,1.7354,1.8195,0.7955,1.7082,4.9576,2.1536,2.6247,1.7372,1.6983,-0.4906,4.2899,2.6245,2.0407,1.9759,0.7284,0.5726,2.3483,2.3812,3.9122,2.1086,0.4843,-2.2458,1.5553,4.1479,2.2691,2.5682,0.6663,0.4792,0.4377,3.8097,4.025
Z8888 上市＋上櫃(不含金融),201609,1.3874,-0.8233,-1.0446,0.3797,-0.2105,-0.4139,0.2355,0.1651,0.3366,-0.9361,0.5045,1.045,1.4745,1.5079,0.6745,0.9036,1.5406,1.5457,2.4536,1.3452,0.5247,2.3926,1.1316,1.3336,2.04,1.0764,1.1559,1.1514,1.7106,0.9785,2.1865,0.3165,1.8727,1.7798,0.62,2.0405,2.2396,0.1071,2.4388,0.8601,1.5909,1.5717,1.1742,0.6754,-0.2968,2.563,1.3699,0.4176,-0.2338,0.1379,2.3325,2.5204,1.151,1.3016,0.0729,0.1132,2.1194,2.1135,1.062,1.2012,0.0501,1.4716,0.4915,1.2184,1.7304,0.988,0.2698,0.9374,0.8304,2.2049,0.3101,1.8682,0.874,0.4681,1.8839,1.8103,0.5568,2.4792,-0.8161,1.4557,0.3871,2.2947,0.0693,2.5594,0.0666,0.9335,0.811
Z8888 上市＋上櫃(不含金融),201610,1.0084,-3.34,-3.078,0.6364,1.6098,2.9846,2.3217,-2.5498,-0.0455,1.6348,2.5114,1.045,1.0955,1.2261,-1.9582,-0.1815,2.9326,0.277,1.7082,2.2181,-2.1272,2.1603,2.1851,-1.9645,1.5819,1.769,-2.2915,1.475,2.1581,-2.2179,1.4873,2.0884,0.1907,1.2901,1.3798,-2.0038,-0.1989,1.1482,3.6246,0.0359,3.2091,0.324,-1.53,-1.8303,-3.0908,1.882,2.2918,-2.1448,-2.6442,-1.4334,-1.837,2.3386,2.276,-1.9292,-1.1224,-2.6381,-2.8239,1.7011,1.8775,-2.2592,-1.9277,-1.3951,-2.6107,1.5706,2.314,-2.1601,-1.6235,-1.4509,-2.9924,1.5514,2.2247,0.4396,-2.7497,-0.9016,-1.7289,1.3259,1.6526,-2.0888,-1.8242,-2.2058,-1.679,-0.1469,1.3034,3.997,-2.2962,-2.2164,-1.4173
Z8888 上市＋上櫃(不含金融),201611,-1.761,-0.2992,0.1139,3.2701,0.305,1.238,1.3118,-1.4647,2.5994,-1.6288,1.3094,1.045,-1.6739,-1.719,-0.6298,1.2833,-0.5907,-2.8848,-1.8652,-1.3677,-2.8215,-1.9832,-1.4428,-2.4049,-1.7424,-1.6375,-1.6134,-1.0972,-2.5143,-2.1941,-3.7629,0.8349,1.0575,-2.9762,1.06,-0.4089,-3.0406,-0.4082,-1.3247,1.5354,-0.6154,-2.8912,-0.301,-0.1533,-2.4146,-1.93,-1.3767,-3.011,-0.2268,-0.9052,0.2443,-2.1354,-1.4447,-2.4532,0.9166,-1.3374,-1.2416,-1.8154,-1.6835,-1.5456,0.5928,-0.4097,-2.3006,-1.1291,-2.6088,-2.2787,0.22,-0.6194,-1.5598,-3.8103,0.8774,1.2919,-0.6211,-0.2239,-0.5245,-2.991,1.1262,-0.2028,-1.6605,0.1579,-1.1912,-3.0742,-0.4327,-1.3631,-1.6852,0.1418,-0.7775
Z8888 上市＋上櫃(不含金融),201612,0.0764,2.1301,2.2787,0.825,0.0997,1.3267,-0.3731,0.8928,1.1106,0.6851,1.9929,1.045,0.1635,0.0673,2.4522,0.2622,0.7854,-0.2286,0.8721,0.0654,-0.2193,1.4065,-0.1165,-0.1211,-0.3261,0.5877,0.8239,0.5735,-0.1481,0.436,-0.0444,-0.065,1.4079,0.0605,0.4934,-0.2598,-0.1266,-0.4664,1.8309,-0.1284,0.6757,-0.2485,2.7542,2.7106,1.2244,0.8179,0.023,-0.4439,2.2193,2.2301,3.2817,1.3581,-0.1794,-0.1758,2.2986,3.3875,1.1791,-0.4141,0.5195,0.6585,2.714,2.1824,2.3875,0.5629,-0.2644,0.3061,0.834,3.301,2.8764,-0.0849,-0.1371,1.2474,2.2924,1.7085,3.1814,0.0287,0.364,-0.9867,2.8507,2.2731,2.496,-0.156,-0.6088,1.7383,1.0384,2.7094,3.1298
Z8888 上市＋上櫃(不含金融),201701,2.2419,-1.5773,-0.9255,3.5812,0.3703,-2.1521,0.2631,-0.199,-0.1752,-1.8176,0.0227,1.045,2.329,2.3292,2.014,5.9677,1.724,1.9346,2.6085,1.9774,2.3158,1.5065,1.529,4.7285,2.6407,1.6282,3.3292,1.2703,2.8,2.1205,3.327,1.3722,2.5884,1.8898,2.8148,4.2924,2.8337,2.0825,1.7762,6.4082,1.7319,1.9542,3.2417,1.5875,0.5332,2.6141,1.9836,2.3363,2.4699,1.6699,2.0071,1.4937,1.5331,4.8139,1.7407,1.3105,2.7246,2.6453,1.5995,3.575,2.4931,2.32,1.0372,1.189,2.8052,2.1673,2.2113,2.638,0.8349,3.3496,1.349,2.4938,2.1089,1.9429,2.6143,1.8873,2.9276,4.6515,2.1089,1.293,2.9799,2.8568,2.1296,1.6764,1.9291,1.0655,3.155
Z8888 上市＋上櫃(不含金融),201702,3.6109,1.556,1.7249,5.0943,1.0362,0.9,-0.2442,-1.5898,4.2032,-5.3938,2.5176,1.045,3.698,3.577,6.5812,6.8034,5.0608,2.225,5.2644,2.8671,2.7322,5.4675,2.9875,2.5687,3.3733,3.6044,5.3108,4.0934,3.5438,3.6259,1.8996,4.2928,6.3408,2.9647,4.1366,8.8486,3.6971,3.2984,4.4156,6.3852,5.0424,2.2079,9.4684,5.3779,3.4571,5.2489,2.8331,2.4934,5.6466,4.5708,6.3298,5.4717,2.9524,2.3975,5.3907,4.875,6.6649,3.2315,3.5192,5.2181,7.9638,5.3534,6.4656,3.8985,3.4634,3.4855,8.1379,6.3122,5.3714,1.8436,4.2174,6.0764,4.6819,6.4156,8.8555,2.953,4.0063,8.8475,3.9596,5.9247,8.8527,3.6912,3.1556,4.1122,3.9312,6.4083,8.5454
Z8888 上市＋上櫃(不含金融),201703,0.4507,2.1309,2.3539,-0.3429,2.4409,2.1502,1.8096,-0.2158,-0.7862,1.4907,-0.2227,1.045,0.5378,0.4529,2.5016,0.7199,0.8592,0.3029,2.5247,-0.0938,-0.0848,2.1941,0.0556,0.5378,0.5618,0.885,-0.7093,0.893,0.2872,0.8453,0.9255,0.1485,0.8886,1.1537,-0.839,0.708,0.3046,0.4596,1.1138,0.4654,0.769,0.2622,2.2962,2.4078,3.1852,2.529,-0.1626,-0.1023,2.4205,3.2962,0.17,2.1447,0.0138,0.544,3.0941,2.2641,0.3944,0.477,0.8025,-0.9009,3.2797,2.6534,1.0383,0.6798,0.2287,0.7898,2.9322,2.2058,2.3906,0.8822,0.0885,0.7936,3.2284,1.6565,1.7445,1.1086,-0.9923,0.0883,4.9548,1.2249,2.9937,0.2441,0.3195,1.0929,2.6789,3.4169,1.3847
Z8888 上市＋上櫃(不含金融),201704,0.6379,-0.0422,0.07,-1.7459,1.7958,1.216,2.2948,-2.5992,-1.9486,2.5439,0.9207,1.045,0.725,0.7496,0.2251,-0.6728,0.5395,1.153,2.1281,0.77,-0.263,2.3128,0.4972,0.8763,0.2158,1.3068,-1.5803,0.8655,1.2449,-1.0416,1.44,0.5047,-0.8779,1.7814,-0.8527,-2.3745,1.2733,-0.831,2.405,-0.6398,0.5145,1.1579,-0.874,0.9598,0.8201,2.2199,0.7791,-0.1917,-0.1112,0.3351,-1.2912,2.424,0.5231,0.9423,0.3084,-0.8382,-0.6419,0.1461,1.3228,-1.5579,1.0859,0.6584,-1.7997,0.7823,1.2809,-0.9903,1.8086,-0.1004,-1.6172,1.4303,0.5784,-1.1145,1.9566,-1.3536,0.6042,1.7923,-0.8774,-3.2755,0.8949,-0.5275,0.8748,1.3289,-0.9364,2.6135,-0.8568,1.3168,-0.3
Z8888 上市＋上櫃(不含金融),201705,1.8041,-0.5372,-0.8928,-3.5028,-1.1342,1.9961,0.2893,-0.1566,-2.4051,2.4057,-0.532,1.045,1.8912,1.9715,0.1449,-1.0874,1.4708,2.8011,2.0362,2.1311,1.7592,3.7832,2.2112,-0.0182,2.5357,1.3705,1.2681,2.4681,1.4335,0.8835,2.4893,1.3228,0.2413,2.795,0.5728,-1.1823,2.9989,0.7729,1.7561,-1.1472,1.5583,2.8081,-0.7228,0.003,2.3274,2.1421,2.1733,1.7381,-0.6063,0.1228,2.0661,3.9834,2.2433,-0.0238,0.0983,0.5329,0.1134,2.6613,1.3951,1.3431,-0.4852,0.7588,0.2545,2.5653,1.4721,0.9143,-0.7286,0.5796,0.6092,2.5167,1.3383,0.5006,1.2707,0.8915,-1.5234,2.824,0.6035,-1.5169,0.435,0.1706,-0.0355,3.0627,0.8378,1.8378,0.5064,-0.5185,0.6673
Z8888 上市＋上櫃(不含金融),201706,4.1259,-3.3614,-3.1664,0.1206,2.8213,2.0733,1.3352,-0.2836,-0.5724,1.3681,0.9502,1.045,4.213,4.3526,1.0915,4.3469,5.0047,3.6995,7.3312,3.7351,1.9341,6.1927,4.3743,2.496,6.3288,2.594,2.3183,4.9688,2.9825,3.6753,4.2016,4.8821,3.2748,4.7137,3.5971,1.8898,4.5118,2.7619,6.0603,4.8881,5.255,3.7247,1.0601,0.7411,1.9824,7.5555,3.7856,1.9616,1.5841,1.2797,1.5355,6.4464,4.4381,2.5566,1.3434,0.9796,1.0865,6.5752,2.661,2.3201,0.7054,0.8697,2.29,5.0714,3.0602,3.9608,0.3858,1.7474,0.9291,4.2721,5.0127,3.6172,0.9844,1.4149,0.4944,4.763,3.7247,2.3718,0.609,1.9199,0.264,4.587,2.8792,6.391,1.5097,0.3947,1.6061
Z8888 上市＋上櫃(不含金融),201707,2.5192,-0.8156,-0.6555,-0.0818,-0.0341,-2.2489,3.2699,-0.7417,0.8479,0.819,-2.3749,1.045,2.6063,2.6453,1.679,1.2533,2.957,2.6529,3.7787,1.8102,3.4292,1.5335,2.5321,4.086,4.0933,1.7736,-0.6053,3.2291,1.8226,2.2062,2.7169,1.9705,2.9681,3.1905,1.6639,2.1391,3.9499,1.3448,1.0065,1.1795,2.9942,2.6904,1.7702,2.2243,0.4229,3.8419,1.8169,3.4679,2.304,1.4938,2.7461,1.5411,2.5361,4.1197,1.3934,2.3112,3.3125,4.1384,1.7614,-0.7426,2.3542,2.0723,0.6954,3.2509,1.8414,2.2884,2.1459,1.4315,1.625,2.7715,1.9548,3.1521,0.1805,2.4383,1.4956,3.2121,1.6358,2.4451,1.8315,2.1862,0.9605,3.9793,1.3333,1.018,2.6906,1.6002,0.9022
Z8888 上市＋上櫃(不含金融),201708,2.2828,-0.6963,-0.0583,6.0774,-0.7051,-2.293,3.241,-2.3232,3.6039,-2.8101,2.3403,1.045,2.3699,2.3126,3.7486,7.6983,2.0255,1.4867,2.2114,1.7951,3.1522,0.9935,1.7722,3.8743,3.0947,1.7014,1.2105,2.5625,2.1377,2.72,2.2033,1.546,7.0585,1.3186,3.5957,5.7481,1.822,2.4013,4.4335,8.0615,1.893,1.518,5.1816,4.6317,-0.4296,2.1718,1.7259,3.1265,3.1527,5.1645,3.6081,0.9352,1.711,3.8815,2.0678,5.195,3.7075,3.027,1.5927,1.1898,6.0288,4.1209,1.384,2.398,2.1214,2.7988,6.8139,2.6401,1.7668,2.2046,1.4273,7.3901,2.1413,4.9903,4.1636,1.2999,3.5189,6.4529,2.5366,5.0086,3.0037,1.816,2.2986,4.4696,2.0816,4.6807,4.1085
Z8888 上市＋上櫃(不含金融),201709,-1.6463,2.8298,2.9861,1.4211,-1.3291,-0.9976,-0.6733,1.9107,0.652,-2.719,1.2496,1.045,-1.5592,-1.6899,1.5414,-0.1836,-2.8665,-0.9663,-3.8899,-0.249,-2.3366,-1.0532,-1.6111,-1.9694,-1.7978,-1.2006,-1.1122,-3.6745,-0.9729,-0.9957,-1.0454,-2.402,-0.674,-2.199,-0.7235,-0.0833,-1.9868,-0.7782,-2.0563,-0.5263,-3.1067,-0.9799,2.2652,1.7347,-0.1234,-4.0392,-0.2661,-2.5159,-0.3266,0.5615,0.8082,-1.0701,-1.6474,-2.1557,-0.7422,0.3613,2.3386,-1.8637,-1.349,-1.4254,1.1837,1.4115,2.0921,-4.0087,-1.0409,-1.2163,0.9959,1.7199,2.0248,-1.1132,-2.4914,-1.1329,2.1622,0.1076,3.4859,-2.2277,-0.7936,-1.0909,-0.3412,0.551,3.9601,-2.0376,-0.8575,-2.6637,0.2383,0.9424,3.3635
